Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
28760,test(ivy): add root cause for failing component-styles docs e2e tests,148,True,False,,2019-02-17T05:01:40Z,1,3,1,1,1,1,2,0
28757,fix(docs-infra): all examples should get Ivy boilerplate,18,True,False,,2019-02-17T05:00:53Z,1,3,1,2,4,6,10,0
28745,ci: add /packages/* to the @angular/fw-dev-infra CODEOWNERS group,41,True,False,,2019-02-17T05:00:27Z,1,3,1,1,1,0,1,0
28740,test(ivy): mark unknown binding test modifiedInIvy,180,True,False,,2019-02-17T04:59:53Z,1,3,1,1,1,1,2,0
28732,refactor(ivy): remove duplicated getRootView function,0,True,False,,2019-02-17T04:59:41Z,2,4,4,2,3,26,29,0
28588,feat(bazel): add dts bundler as action to ng_module,488,True,False,,2019-02-14T03:17:59Z,5,4,6,14,619,96,715,0
28727,build(docs-infra): upgrade cli command docs sources to 1631f7d62,107,True,False,,2019-02-14T19:24:37Z,1,5,2,1,1,1,2,0
28742,Fix(#25443): can't cache resource with space in url,788,True,False,,2019-02-15T21:44:59Z,0,2,4,0,0,0,0,0
28706,test: bazel integration test should use angular npm packages,3,True,False,,2019-02-15T18:27:59Z,0,2,2,9,194,38,232,0
28622,test PR please ignore,785,True,False,,2019-02-15T17:14:51Z,0,2,1,1,81,81,162,0
28733,build: convert examples package to bazel [patch version],23,True,True,2019-02-14T23:25:01Z,2019-02-14T23:25:01Z,1,3,2,103,1061,533,1594,25908.0
28099,refactor(ivy): refactor more files in DI to prepare it for hazel packages,0,True,False,,2019-02-14T23:29:28Z,0,4,6,3,25,0,25,0
28640,docs(router): change slideInDownAnimation into slideInAnimation,493,True,False,,2019-02-13T20:05:13Z,1,3,2,1,2,2,4,0
26827,docs: update HttpInterceptor API docs,872,True,False,,2019-02-14T19:34:54Z,5,10,12,1,24,17,41,0
28637,fix(ivy): support schemas at runtime,627,True,False,,2019-02-14T19:33:25Z,15,6,6,18,164,78,242,0
28664,fix(ivy): ensure host bindings and host styling works on a root component,458,True,False,,2019-02-14T19:24:50Z,4,4,2,13,134,45,179,0
28646,build: remove unused rollup.config.js files,257,True,False,,2019-02-14T19:31:24Z,1,4,5,40,1,1272,1273,0
28707,fix(ivy): rethrow event handler errors in tests,275,True,False,,2019-02-14T19:28:28Z,1,3,2,2,11,0,11,0
28709,fix(ivy): DebugNode should read styles from StylingContext,338,True,False,,2019-02-14T19:25:44Z,1,4,1,2,26,11,37,0
28323,WIP: g3sync of my in-progress g3 changes,785,True,False,,2019-02-14T18:06:21Z,4,5,1,51,1635,496,2131,0
27731,Add API doc for DI decorators,785,True,False,,2019-02-13T20:01:16Z,15,7,47,5,150,74,224,0
24628,WIP: docs(tutorial): fix url inconsistency in tutorial chapters,949,True,False,,2019-02-14T16:42:18Z,2,5,10,3,91,20,111,0
28714,"docs-infra: backporting #28592, #28463, #28650, #28688, #28663",210,True,True,2019-02-14T00:42:40Z,2019-02-14T00:42:40Z,1,6,5,54,1245,847,2092,4417.0
28629,build(docs-infra): upgrade cli command docs sources to ba5120d18,105,True,False,,2019-02-11T22:53:15Z,1,4,2,1,1,1,2,0
28679,fix(core): improve global variable detection,1157,True,False,,2019-02-13T20:09:28Z,2,3,2,5,50,25,75,0
28698,Pin rules webtesting browsers,98,True,False,,2019-02-14T03:20:00Z,2,5,10,3,125,10,135,0
28677,refactor(ivy): remove unused constructor argument,81,True,False,,2019-02-14T03:19:30Z,1,4,2,1,4,5,9,0
28395,fix(forms): mark form as pristine and not dirty before emitting value…,1249,True,False,,2019-02-14T03:19:05Z,10,5,3,3,36,2,38,0
28693,fix(ivy): OnChanges should support updating one Input among many,139,True,False,,2019-02-14T03:17:19Z,4,5,3,3,69,4,73,0
28708,docs(animations): fixed minor grammar problem,785,True,False,,2019-02-14T03:16:31Z,0,3,5,1,1,1,2,0
28719,build: update jquery to latest,54,True,False,,2019-02-14T03:15:47Z,0,2,2,2,6,6,12,0
28523,Compile large parts of g3 with Ivy,97,True,False,,2019-02-14T03:14:58Z,46,10,4,62,1910,577,2487,0
28712,"Revert ""test(ivy): enable more docs examples e2e tests (#28688)""",814,True,True,2019-02-13T23:43:16Z,2019-02-13T23:43:16Z,0,2,1,1,130,144,274,1378.0
28717,build: upgrade jQuery to 3.3.1,0,True,False,,2019-02-14T00:24:43Z,0,3,4,2,6,6,12,0
28669,refactor(bazel): use multi_sass_binary rule,950,True,False,,2019-02-13T17:53:38Z,1,3,1,3,8,12,20,0
28670,fix(bazel): Install angular repo before yarn_install,915,True,False,,2019-02-13T17:53:54Z,1,3,1,2,4,18,22,0
28675,fix(bazel): Turn on strict action env,968,True,False,,2019-02-13T17:54:16Z,1,3,1,1,10,0,10,0
28716,Cleanup rollup,0,True,False,,2019-02-13T23:59:43Z,0,2,2,37,0,1163,1163,0
28713,"docs-infra: backporting #28592, #28463 and #28650",47,True,False,,2019-02-13T23:28:21Z,0,3,2,54,1100,719,1819,0
28704,fix(ivy): errors thrown inside event listeners not being rethrown,331,True,False,,2019-02-13T20:23:52Z,0,2,1,1,20,10,30,0
28645,build: remove legacy e2e tests job,116,True,False,,2019-02-13T20:16:27Z,1,5,5,39,351,552,903,0
28699,build(bazel): update to rules_nodejs 0.18.6,320,True,False,,2019-02-13T20:14:33Z,1,3,1,7,15,16,31,0
28687,fix(ivy): should mark OnPush ancestor of dynamically created views as…,257,True,False,,2019-02-13T20:14:13Z,1,3,3,4,72,44,116,0
28680,test(ivy): ivy change detection doesn't descend into CD-detached view…,7,True,False,,2019-02-13T20:13:55Z,1,3,2,1,24,3,27,0
28667,fix(ivy): set proper implementation for module injector,634,True,False,,2019-02-13T20:06:32Z,1,3,2,4,259,571,830,0
28562,build: fix web_worker playground examples using external resources,396,True,False,,2019-02-13T20:03:12Z,3,5,3,18,287,23,310,0
28503,refactor(ivy): combine contentQueries and contentQueriesRefresh functions,1449,True,False,,2019-02-13T20:02:56Z,10,5,4,11,204,242,446,0
28697,build: remove legacy e2e job patch version [patch version],353,True,False,,2019-02-13T19:56:54Z,1,3,2,201,2254,1317,3571,0
16737,fix(core): improve global variable detection,1468,True,False,,2019-02-08T06:06:23Z,2,8,26,0,0,0,0,0
28688,test(ivy): enable more docs examples e2e tests,38,True,False,,2019-02-13T17:56:09Z,1,3,3,1,5,16,21,0
28634,fix(ivy): allow directive inheritance in strict mode,1435,True,False,,2019-02-13T17:51:39Z,7,4,2,8,107,19,126,0
28633,feat(compiler-cli): no longer re-export external symbols by default,878,True,False,,2019-02-13T17:51:22Z,4,5,8,9,588,291,879,0
28631,refactor(ivy): remove unused parameter in postProcessBaseDirective,897,True,False,,2019-02-13T17:51:02Z,1,3,1,1,3,3,6,0
27565,fix(ivy): support injecting ChangeDetectorRef on templates,1739,True,False,,2019-02-13T17:48:38Z,5,5,2,4,100,14,114,0
28630,refactor(ivy): remove unused notImplement function,910,True,False,,2019-02-13T05:57:47Z,1,3,1,1,0,5,5,0
28055,feat(ivy): ngtsc template sourcemaps,410,True,False,,2019-02-13T05:00:15Z,19,8,20,56,2363,600,2963,0
28659,ci: downgrade to sauce-connect v4.5.1,839,True,False,,2019-02-13T01:25:14Z,2,4,1,2,3,3,6,0
28410,docs: clarify library types integration,881,True,False,,2019-02-11T17:15:19Z,4,5,14,1,2,12,14,0
28660,fix(ivy): mark query test as modified in Ivy,254,True,False,,2019-02-12T18:36:21Z,1,3,1,1,11,8,19,0
28651,docs: add a README for third_party usage,0,True,False,,2019-02-12T17:56:14Z,1,3,1,1,30,0,30,0
28600,DO NOT MERGE: ci: enable verbose logging for saucelabs,0,True,False,,2019-02-12T17:55:50Z,0,2,1,2,3,2,5,0
28657,test(ivy): update root causes for autocomplete tests,91,True,False,,2019-02-12T17:49:02Z,1,3,1,1,4,4,8,0
28521,docs: fix navigation links in the tutorial (part 5),870,True,False,,2019-02-12T15:53:26Z,0,3,4,1,87,87,174,0
28542,feat(ivy): implement listing lazy routes for specific entry point in `ngtsc`,867,True,False,,2019-02-12T00:24:56Z,20,6,4,8,765,117,882,0
28563,fix(ivy): ngOnChanges should be inherited from super class,189,True,False,,2019-02-12T00:23:52Z,10,7,2,6,109,93,202,0
28246,feat(ivy): provide support for map-based host bindings for [style] and [class],336,True,False,,2019-02-12T00:22:54Z,13,6,2,16,3026,1636,4662,0
28644,fix(ivy): support checkNoChanges on embedded views,232,True,False,,2019-02-11T22:53:52Z,1,3,3,4,82,9,91,0
28635,fix(ivy): compile pipe in context of ternary operator,986,True,False,,2019-02-11T22:53:33Z,4,5,4,3,45,6,51,0
28627,feat(ivy): allow non-unique #localRefs to be defined in a template,774,True,False,,2019-02-11T22:53:02Z,2,3,3,5,248,49,297,0
28650,fix(docs-infra): add progression files to exclude list for docs examples,848,True,False,,2019-02-11T21:28:17Z,1,5,2,2,14,2,16,0
28649,build: convert largeform benchmarks to bazel,96,True,False,,2019-02-11T20:19:38Z,0,2,2,12,87,138,225,0
28594,refactor(compiler): allow disabling external symbol factory reexports ,50,True,False,,2019-02-11T17:14:27Z,3,5,7,4,78,5,83,0
28592,ci(docs-infra): run docs examples E2E tests in production mode,939,True,False,,2019-02-11T17:13:06Z,1,4,5,46,99,246,345,0
23519,feat(@angular/compiler-cli): export `watch` API methods,866,True,False,,2019-02-11T12:57:24Z,0,4,1,1,1,0,1,0
27954,docs: add Alyle UI to resources,878,True,False,,2019-01-07T16:37:10Z,1,4,1,1,6,0,6,0
28619,docs(core): fixed code snippets,801,True,False,,2019-02-08T17:28:46Z,2,5,4,1,8,8,16,0
28618,docs(core): fixed typo,801,True,False,,2019-02-08T17:21:20Z,1,3,3,1,1,1,2,0
27941,ci: reverse engineering tests,0,True,False,,2019-02-09T09:46:25Z,0,4,2,2,0,39,39,0
28467,build(docs-infra): upgrade cli command docs sources to b5e796a03,152,True,False,,2019-02-05T19:09:51Z,1,5,4,1,1,1,2,0
28560,fix(ivy): properly query root nodes of embedded views(shallow queries),1992,True,False,,2019-02-09T00:44:26Z,5,6,4,13,158,195,353,0
28626,build: fix invalid bazel target referenced by benchmarks,266,True,False,,2019-02-09T00:43:45Z,1,3,2,3,2,3,5,0
27738,build: update to latest rules_typescript,142,True,False,,2019-02-08T22:14:39Z,1,7,12,10,44,102,146,0
28568,build: convert tree benchmarks to bazel,46,True,False,,2019-02-08T21:42:06Z,1,5,3,46,598,573,1171,0
28610,fix(ivy): support web worker nodes in unknown property checks,229,True,False,,2019-02-08T21:36:55Z,2,4,2,2,2,1,3,0
28620,test(ivy): add root cause for failing forms e2e tests,13,True,False,,2019-02-08T21:35:52Z,1,4,1,1,1,3,4,0
28617,test(upgrade): change flaky test to not be affected by other tests,314,True,False,,2019-02-08T17:28:33Z,1,3,1,1,8,13,21,0
28615,ci: do not install firebase-tools without cache,567,True,False,,2019-02-08T18:24:46Z,2,6,2,3,2036,67,2103,0
28599,WIP: test docs examples with V7 prod and Ivy,83,True,False,,2019-02-08T18:16:39Z,2,4,2,22,1043,512,1555,0
28593,test(ivy): run view_injector_integration tests on node,143,True,False,,2019-02-08T17:27:12Z,1,3,2,1,776,798,1574,0
28613,ci: add all required statuses to the requiredStatuses list for angular-robot,796,True,False,,2019-02-08T17:21:59Z,2,4,3,1,5,0,5,0
28489,docs(core): fixed code snippets,801,True,False,,2019-02-08T12:14:41Z,1,3,4,1,8,8,16,0
28488,docs(core): fixed typo,801,True,False,,2019-02-08T12:14:08Z,2,3,4,1,1,1,2,0
28545,ci: use fallback caches,1077,True,False,,2019-02-08T00:47:23Z,8,5,6,1,30,39,69,0
28564,fix(ivy): remove query results from destroyed embedded views,0,True,False,,2019-02-08T09:37:45Z,0,2,3,4,36,22,58,0
28407,docs(aio): add Happy Angular Podcast to resources,785,True,False,,2019-02-08T05:58:35Z,1,4,4,1,7,0,7,0
28605,test: update Material blocklist,288,True,False,,2019-02-08T05:56:09Z,2,4,2,1,711,2072,2783,0
28595,fix(ivy): remove nested placeholders with i18n,501,True,False,,2019-02-08T00:58:05Z,1,3,2,7,109,42,151,0
28604,test(ivy): turn on passing test in platform-browser,250,True,False,,2019-02-08T00:47:56Z,1,3,2,1,24,2,26,0
28583,refactor(common): Remove deprecated FileType,191,True,False,,2019-02-08T00:46:52Z,1,3,3,1,1,1,2,0
26233,docs: update HttpHeader documentation,902,True,False,,2019-02-08T00:43:44Z,2,9,11,1,48,7,55,0
28608,build: fix master by dissabling broken test,785,True,False,,2019-02-08T00:25:40Z,4,5,1,2,3,1,4,0
28607,WIP - test(ivy): add script tag for zone.js to fix web-worker e2e test,21,True,False,,2019-02-08T00:04:04Z,0,2,1,1,1,1,2,0
28224,TEST: test angular build with npm bazel workspaces,25,True,False,,2019-02-07T23:37:25Z,0,3,1,13,172,854,1026,0
28516,Remove detached,785,True,False,,2019-02-07T22:02:34Z,2,4,4,5,4,15,19,0
28520,refactor(ivy): rename negative dettached to positive attached,939,True,False,,2019-02-07T22:02:19Z,6,8,5,5,10,10,20,0
28372,Update Angular CLI ivy tests,993,True,False,,2019-02-07T20:38:17Z,19,9,18,66,8401,56,8457,0
28537,fix(ivy): throw on bindings to unknown properties,151,True,False,,2019-02-07T20:38:52Z,9,5,4,13,262,160,422,0
28533,fix(ivy): extended lookup of the next pointer while traversing tNode tree,673,True,False,,2019-02-07T20:38:41Z,2,3,3,3,161,5,166,0
28273,update buildkite provision instructions,876,True,False,,2019-02-07T20:38:17Z,5,6,2,1,2,2,4,0
28210,fix(ivy): ensure animation component host listeners are rendered in the sub component,445,True,False,,2019-01-18T17:38:53Z,2,5,3,9,129,84,213,0
28212,test(ivy): move error-handling test to be handled at a later stage,334,True,False,,2019-01-25T20:55:29Z,2,5,3,1,2,2,4,0
28518,test master,0,True,True,2019-02-04T18:29:44Z,2019-02-04T18:29:44Z,0,2,1,3,19,31,50,1920.0
28575,7 2 x fix,0,True,False,,2019-02-06T19:55:20Z,0,66,2,463,13139,8114,21253,0
28551,test master,0,True,False,,2019-02-05T23:10:28Z,0,2,1,4,132,2,134,0
28554,revert: fix(ivy): remove query results from destroyed embedded views …,0,True,False,,2019-02-06T05:31:56Z,0,2,1,3,18,30,48,0
28553,build: add some debug info for yarn installs,0,True,False,,2019-02-06T01:17:17Z,1,3,1,1,3,1,4,0
28598,DO NOT MERGE: ci: enable verbose logging for saucelabs,0,True,False,,2019-02-07T18:49:47Z,1,3,1,1,1,1,2,0
28585,build: remove deprecated FileType,19,True,False,,2019-02-07T16:43:21Z,0,3,2,1,1,1,2,0
28526,feat(ivy): support listing lazy routes for specific entry point,785,True,False,,2019-02-05T14:56:10Z,0,2,2,8,456,111,567,0
28426,wip: dts bundler - testing CI,48,True,False,,2019-02-07T10:10:54Z,0,3,1,38,554,244,798,0
28510,build(docs-infra): use pinned dependencies as much as possible when using local Angular packages,2547,True,False,,2019-02-07T05:24:32Z,1,3,1,4,129,35,164,0
28271,fix(router): redirect to root url when returned as UrlTree from guard,1138,True,False,,2019-02-07T05:25:02Z,1,5,6,2,61,6,67,0
28557,build: disable sandbox when running protractor through bazel,160,True,False,,2019-02-07T05:24:16Z,1,4,1,1,5,3,8,0
28552,feat(aio): show developer survey 2019,382,True,False,,2019-02-06T07:35:16Z,4,5,2,1,5,5,10,0
28576,build: fix revert issue with bitmap.ts,785,True,False,,2019-02-06T20:16:51Z,0,2,2,1,1,1,2,0
28102,docs(core/service-worker): document `isStable` traps,945,True,False,,2019-02-06T20:14:48Z,9,7,16,2,93,0,93,0
20848,feat(aio): update url parameters on search,1019,True,False,,2019-02-06T19:48:24Z,1,7,4,4,39,3,42,0
28558,test(ivy): update e2e tests to use Renderer2 instead of Renderer,257,True,False,,2019-02-06T19:36:25Z,1,4,3,4,68,72,140,0
28570,build: switch to typescript's es2015 typings,404,True,False,,2019-02-06T19:19:33Z,1,4,2,4,2,132,134,0
28567,build: update to rules_typescript 0.23.2 and rules_nodejs 0.16.8 (PATCH VERSION),23,True,False,,2019-02-06T19:13:03Z,1,4,2,21,433,2027,2460,0
28544,fix(ivy): WorkerAppModule should be an APP_ROOT,13,True,False,,2019-02-06T19:07:43Z,2,5,6,6,165,173,338,0
28546,ci: update yarn to v1.13.0,622,True,False,,2019-02-05T21:50:28Z,6,5,7,4,35,5,40,0
28555,ci: fix the `aio_monitoring` job (and other minor improvements),703,True,False,,2019-02-06T14:23:44Z,11,5,2,2,17,20,37,0
28549,ci: update yarn to v1.13.0,704,True,False,,2019-02-06T14:34:27Z,0,3,2,4,34,5,39,0
28525,test(ivy): root cause analysis for mat-selection-list,88,True,False,,2019-02-06T05:50:48Z,1,4,3,1,16,16,32,0
28461,refactor(ivy): pass host into createLView explicitly,129,True,False,,2019-02-06T05:25:54Z,1,4,5,16,76,71,147,0
28550,build: cleanup compiler-cli unit tests,73,True,False,,2019-02-06T04:57:49Z,1,4,2,15,267,420,687,0
28368,feat(docs-infra): add debouncing in storing scroll position,2056,True,False,,2019-02-06T04:46:30Z,21,8,20,4,25,21,46,0
27551,feat: optionally save complete performance log in chrome benchpress tests,1039,True,False,,2019-02-06T04:37:09Z,1,5,1,3,22,10,32,0
28441,fix(router): set href when routerLink is used on an 'area' element,867,True,False,,2019-02-06T04:30:17Z,1,3,3,2,21,2,23,0
28540,test(ivy): add root cause for failing hello world e2e tests,103,True,False,,2019-02-06T04:34:25Z,1,3,2,1,16,15,31,0
28506,test(ivy): root cause analysis for e2e tests in common,78,True,False,,2019-02-06T04:33:19Z,2,3,1,2,12,13,25,0
28534,test(ivy): move some local ref tests to use TestBed infrastructure.,864,True,False,,2019-02-06T04:32:36Z,2,4,2,3,118,134,252,0
28424,fix(ivy): don't increment `expandoStartIndex` after directives are matched,1490,True,False,,2019-02-06T04:32:04Z,5,4,3,4,134,53,187,0
28522,fix(ivy): sanitize external i18n ids before generating const names,420,True,False,,2019-02-06T04:31:07Z,2,6,2,2,39,16,55,0
28455,fix(ivy): remove DOM nodes from their real parent vs saved parent,295,True,False,,2019-02-06T04:30:51Z,19,9,10,6,92,25,117,0
28439,fix(ivy): proper component resolution in case of inheritance,1143,True,False,,2019-02-06T04:30:35Z,2,4,5,5,188,44,232,0
28532,build: update to rules_typescript 0.23.2 and rules_nodejs 0.16.8,0,True,False,,2019-02-05T21:57:13Z,2,5,3,23,435,2039,2474,0
28385,fix(bazel): Fix appending bazel-out to gitignore,924,True,False,,2019-02-05T19:45:01Z,13,6,2,2,13,14,27,0
28436,refactor(bazel): Create `ng-add` schematic for Bazel,1293,True,False,,2019-02-05T19:42:18Z,5,3,1,20,617,542,1159,0
28352,build: cleanup compiler-cli unit tests,309,True,False,,2019-02-05T19:32:39Z,10,6,3,15,267,420,687,0
28134,build: switch to typescript's es2015 typings,225,True,False,,2019-02-05T19:26:39Z,1,6,6,5,3,133,136,0
28531,ci: move material-ci blocklist into core approval group,174,True,False,,2019-02-05T19:25:52Z,1,3,2,1,5,0,5,0
28458,ci: keep job alive when yarn request takes more than 10 minutes,355,True,False,,2019-02-05T18:09:11Z,1,3,3,1,7,1,8,0
28515,build: fix bazel repositories not cached on circleci,750,True,False,,2019-02-05T18:08:09Z,5,5,1,2,8,2,10,0
28512,build(docs-infra): update terser version in lockfile,807,True,False,,2019-02-04T15:53:37Z,1,5,6,1,14,5,19,0
28496,ci: refactoring from adding material tests to master ci (PATCH),133,True,False,,2019-02-05T06:57:38Z,1,4,2,4,113,85,198,0
28207,feat(ivy): improve stacktrace for `R3Injector` errors,429,True,False,,2019-02-05T06:55:05Z,2,6,17,10,232,79,311,0
28453,fix(compiler-cli): resolve paths to absolute before injecting into ts…,159,True,False,,2019-02-04T22:29:00Z,1,4,2,2,19,14,33,0
28220,build: bump year,23,True,False,,2019-02-04T22:20:43Z,10,9,9,0,0,0,0,0
28509,fix(core): remove createInjector() from public API,174,True,False,,2019-02-04T21:55:54Z,1,5,7,11,16,12,28,0
28490,build: convert playground examples to Bazel,50,True,False,,2019-02-04T21:52:37Z,5,5,5,168,1905,760,2665,0
28411,build: `gulp format` only changed lines by default (Proposal),266,True,False,,2019-02-04T21:50:44Z,4,6,3,2,17,3,20,0
28447,fix(ivy): errors not being logged to ErrorHandler,273,True,False,,2019-02-04T21:49:44Z,4,4,5,3,141,83,224,0
28499,docs: fix shadow variable in tutorial example,785,True,False,,2019-02-04T19:56:19Z,2,3,2,1,1,1,2,0
28514,fix(docs-infra): remove polyfill web-animations since we use Angular …,984,True,False,,2019-02-04T19:56:02Z,4,4,2,3,2,7,9,0
28357,fix(ivy): ngcc - recognize accessor members in ES5,1046,True,False,,2019-01-28T20:00:09Z,7,4,3,4,332,48,380,0
